IBS.Diet.1997.1998.bib	9375486	vegetable	Genes/Proteins	fbpp0086200
IBS.Diet.2013.2014.bib	24665101	digestion	Biological Process	go:0007586
IBS.Diet.2013.2014.bib	24665101	brain	Tissue	bto:0000142
IBS.Diet.2013.2014.bib	22885882	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	22885882	colonic transit	Biological Process	go:0120056
IBS.Diet.2013.2014.bib	24360501	pizza	Genes/Proteins	at4g31910.1
IBS.Diet.2013.2014.bib	24360501	child	Tissue	bto:0002168
IBS.Diet.2013.2014.bib	23183757	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	23183757	basophil activation	Biological Process	go:0045575
IBS.Diet.2013.2014.bib	23183757	food hypersensitivity	Disease	doid:3044
IBS.Diet.2013.2014.bib	23183757	adult	Tissue	bto:0001043
IBS.Diet.2013.2014.bib	24169272	pathogenesis	Biological Process	go:0009405
IBS.Diet.2013.2014.bib	24169272	skin	Tissue	bto:0001253
IBS.Diet.2013.2014.bib	24169272	gastrointestinal tract	Tissue	bto:0000511
IBS.Diet.2013.2014.bib	24169272	nervous system	Tissue	bto:0001484
IBS.Diet.2013.2014.bib	24169272	disease	Disease	doid:4
IBS.Diet.2013.2014.bib	24169272	wheat	Organism	4565
IBS.Diet.2013.2014.bib	24217034	bacteria	Organism	1869227
IBS.Diet.2013.2014.bib	24217034	diabetes	Disease	doid:9351
IBS.Diet.2013.2014.bib	24217034	nonalcoholic fatty liver disease	Disease	doid:0080208
IBS.Diet.2013.2014.bib	24217034	ecosystem	Environment	envo:00000428
IBS.Diet.2013.2014.bib	24217034	obesity	Disease	doid:9970
IBS.Diet.2013.2014.bib	24217034	gut epithelium	Tissue	bto:0000956
IBS.Diet.2013.2014.bib	24217034	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24217034	disease	Disease	doid:4
IBS.Diet.2013.2014.bib	24217034	inflammatory bowel disease	Disease	doid:0050589
IBS.Diet.2013.2014.bib	24217034	atherosclerosis	Disease	doid:1936
IBS.Diet.2013.2014.bib	24217034	colorectal cancer	Disease	doid:9256
IBS.Diet.2013.2014.bib	24627587	hypersensitivity	Biological Process	go:0002524
IBS.Diet.2013.2014.bib	24627587	defecation	Biological Process	go:0030421
IBS.Diet.2013.2014.bib	24627587	receptors	Cellular Component	go:0043235
IBS.Diet.2013.2014.bib	24627587	adult	Tissue	bto:0001043
IBS.Diet.2013.2014.bib	24627587	bowel	Tissue	bto:0000648
IBS.Diet.2013.2014.bib	24627587	secretion	Biological Process	go:0046903
IBS.Diet.2013.2014.bib	24627587	epithelial	Tissue	bto:0000416
IBS.Diet.2013.2014.bib	24627587	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	23545712	fiber	Tissue	bto:0000450
IBS.Diet.2013.2014.bib	23545712	pathogenesis	Biological Process	go:0009405
IBS.Diet.2013.2014.bib	24716562	hypersensitivity	Biological Process	go:0002524
IBS.Diet.2013.2014.bib	24716562	pathogenesis	Biological Process	go:0009405
IBS.Diet.2013.2014.bib	24716562	learning	Biological Process	go:0007612
IBS.Diet.2013.2014.bib	24716562	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24716562	homeostasis	Biological Process	go:0042592
IBS.Diet.2013.2014.bib	24716562	brain	Tissue	bto:0000142
IBS.Diet.2013.2014.bib	24716562	adults	Tissue	bto:0001043
IBS.Diet.2013.2014.bib	24637601	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24637601	hydrogen	Chemical Compound	cids05362549
IBS.Diet.2013.2014.bib	24637601	methane	Chemical Compound	cids00000297
IBS.Diet.2013.2014.bib	25224307	gastrointestinal tract	Tissue	bto:0000511
IBS.Diet.2013.2014.bib	25224307	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	25224307	brain	Tissue	bto:0000142
IBS.Diet.2013.2014.bib	24751910	intestine	Tissue	bto:0000648
IBS.Diet.2013.2014.bib	24751910	humans	Organism	9606
IBS.Diet.2013.2014.bib	24751910	obesity	Disease	doid:9970
IBS.Diet.2013.2014.bib	25083057	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	25083057	gut microbiome	Organism	749906
IBS.Diet.2013.2014.bib	25083057	brain	Tissue	bto:0000142
IBS.Diet.2013.2014.bib	25083057	pathogenesis	Biological Process	go:0009405
IBS.Diet.2013.2014.bib	24590859	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24590859	germ	Tissue	bto:0000514
IBS.Diet.2013.2014.bib	24590859	gastrointestinal disorder	Disease	doid:77
IBS.Diet.2013.2014.bib	24590859	human	Organism	9606
IBS.Diet.2013.2014.bib	23701141	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	23295690	human gut microbiota	Organism	408170
IBS.Diet.2013.2014.bib	23295690	bacteria	Organism	1869227
IBS.Diet.2013.2014.bib	23295690	behavior	Biological Process	go:0007610
IBS.Diet.2013.2014.bib	23295690	humans	Organism	9605
IBS.Diet.2013.2014.bib	23295690	bacteroides	Organism	816
IBS.Diet.2013.2014.bib	23295690	intestinal metagenome	Organism	749906
IBS.Diet.2013.2014.bib	23295690	ecosystem	Environment	envo:00000428
IBS.Diet.2013.2014.bib	23295690	obesity	Disease	doid:9970
IBS.Diet.2013.2014.bib	23295690	gastrointestinal tract	Tissue	bto:0000511
IBS.Diet.2013.2014.bib	23295690	ruminococcus	Organism	1263
IBS.Diet.2013.2014.bib	23295690	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	23295690	inflammatory bowel disease	Disease	doid:0050589
IBS.Diet.2013.2014.bib	23295690	prevotella	Organism	838
IBS.Diet.2013.2014.bib	24131638	epithelium	Tissue	bto:0000416
IBS.Diet.2013.2014.bib	24131638	glucose metabolism	Biological Process	go:0006006
IBS.Diet.2013.2014.bib	24131638	smooth muscle cells	Tissue	bto:0004576
IBS.Diet.2013.2014.bib	24131638	nerve	Tissue	bto:0000925
IBS.Diet.2013.2014.bib	24131638	taste receptors	Cellular Component	go:1903768
IBS.Diet.2013.2014.bib	24131638	tastes	Biological Process	go:0050909
IBS.Diet.2013.2014.bib	24131638	receptors	Cellular Component	go:0043235
IBS.Diet.2013.2014.bib	24131638	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24131638	human	Organism	9606
IBS.Diet.2013.2014.bib	24131638	signalling pathways	Biological Process	go:0007165
IBS.Diet.2013.2014.bib	24131638	gastrointestinal tract	Tissue	bto:0000511
IBS.Diet.2013.2014.bib	24131638	glucose homeostasis	Biological Process	go:0042593
IBS.Diet.2013.2014.bib	24131638	nutrient-sensing	Biological Process	go:0009594
IBS.Diet.2013.2014.bib	24131638	hormones	Molecular Function	go:0005179
IBS.Diet.2013.2014.bib	24131638	digestion	Biological Process	go:0007586
IBS.Diet.2013.2014.bib	24131638	obesity	Disease	doid:9970
IBS.Diet.2013.2014.bib	24131638	taste buds	Tissue	bto:0000989
IBS.Diet.2013.2014.bib	24131638	g-protein-coupled taste receptors	Molecular Function	go:0090681
IBS.Diet.2013.2014.bib	24131638	brain	Tissue	bto:0000142
IBS.Diet.2013.2014.bib	24131638	diabetes	Disease	doid:9351
IBS.Diet.2013.2014.bib	25199472	hypersensitivity	Biological Process	go:0002524
IBS.Diet.2013.2014.bib	25199472	pain syndrome	Disease	doid:0060164
IBS.Diet.2013.2014.bib	24995675	adults	Tissue	bto:0001043
IBS.Diet.2013.2014.bib	24995675	saccharomyces	Organism	4930
IBS.Diet.2013.2014.bib	24939595	hypersensitivity	Biological Process	go:0002524
IBS.Diet.2013.2014.bib	24939595	lamina propria	Tissue	bto:0002330
IBS.Diet.2013.2014.bib	24939595	paracrine	Molecular Function	go:0005125
IBS.Diet.2013.2014.bib	24939595	microvilli	Cellular Component	go:0005902
IBS.Diet.2013.2014.bib	24939595	gastrointestinal tract	Tissue	bto:0000511
IBS.Diet.2013.2014.bib	24939595	hormones	Molecular Function	go:0005179
IBS.Diet.2013.2014.bib	24939595	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24939595	food allergy	Disease	doid:3044
IBS.Diet.2013.2014.bib	24151366	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24151366	adults	Tissue	bto:0001043
IBS.Diet.2013.2014.bib	23545709	short-chain fatty acids	Chemical Compound	cids00517045
IBS.Diet.2013.2014.bib	23545709	constipation	Disease	doid:2089
IBS.Diet.2013.2014.bib	23545709	colon	Organism	1542223
IBS.Diet.2013.2014.bib	23545709	bowel	Tissue	bto:0000648
IBS.Diet.2013.2014.bib	23545709	diarrhea	Disease	doid:13250
IBS.Diet.2013.2014.bib	23545709	fiber	Tissue	bto:0000450
IBS.Diet.2013.2014.bib	23545709	disease	Disease	doid:4
IBS.Diet.2013.2014.bib	23545709	fermentation	Biological Process	go:0006113
IBS.Diet.2013.2014.bib	23702005	dyspepsia	Disease	doid:2321
IBS.Diet.2013.2014.bib	23702005	stomach	Tissue	bto:0001307
IBS.Diet.2013.2014.bib	24124703	hypersensitivity	Biological Process	go:0002524
IBS.Diet.2013.2014.bib	24124703	alosetron	Chemical Compound	cids00002099
IBS.Diet.2013.2014.bib	24124703	peppermint oil	Chemical Compound	cids06850741
IBS.Diet.2013.2014.bib	24124703	serotonin	Chemical Compound	cids00005202
IBS.Diet.2013.2014.bib	24124703	rectal	Tissue	bto:0001158
IBS.Diet.2013.2014.bib	24124703	linaclotide	Chemical Compound	cids16158207
IBS.Diet.2013.2014.bib	24124703	loperamide	Chemical Compound	cids00003954
IBS.Diet.2013.2014.bib	24124703	bowel	Tissue	bto:0000648
IBS.Diet.2013.2014.bib	24124703	diarrhea	Disease	doid:13250
IBS.Diet.2013.2014.bib	24124703	ischemic colitis	Disease	doid:0060181
IBS.Diet.2013.2014.bib	24124703	lubiprostone	Chemical Compound	cids00157920
IBS.Diet.2013.2014.bib	24124703	mucosal	Tissue	bto:0000886
IBS.Diet.2013.2014.bib	24124703	anemia	Disease	doid:2355
IBS.Diet.2013.2014.bib	24124703	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24124703	constipation	Disease	doid:2089
IBS.Diet.2013.2014.bib	24357350	fructans	Chemical Compound	cids00440946
IBS.Diet.2013.2014.bib	24357350	diarrhea	Disease	doid:13250
IBS.Diet.2013.2014.bib	24357350	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24357350	fructose	Chemical Compound	cids00439709
IBS.Diet.2013.2014.bib	25083606	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	25083606	intestinal mucosa	Tissue	bto:0000642
IBS.Diet.2013.2014.bib	25500976	bowel	Tissue	bto:0000648
IBS.Diet.2013.2014.bib	25500976	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	25500976	style	Tissue	bto:0001313
IBS.Diet.2013.2014.bib	25500976	step 1	Genes/Proteins	at4g24770.1
IBS.Diet.2013.2014.bib	25500976	cqs	Chemical Compound	cids00072462
IBS.Diet.2013.2014.bib	23701423	lactose	Chemical Compound	cids00084571
IBS.Diet.2013.2014.bib	23701423	hydrogen	Chemical Compound	cids05362549
IBS.Diet.2013.2014.bib	23701423	lactose intolerance	Disease	doid:10604
IBS.Diet.2013.2014.bib	23701423	ltt	Genes/Proteins	fbpp0084807
IBS.Diet.2013.2014.bib	23701423	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24134168	bowel	Tissue	bto:0000648
IBS.Diet.2013.2014.bib	24134168	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24134168	hypersensitivity	Disease	doid:1205
IBS.Diet.2013.2014.bib	24871667	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24871667	disease	Disease	doid:4
IBS.Diet.2013.2014.bib	24871667	learning	Biological Process	go:0007612
IBS.Diet.2013.2014.bib	24076059	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	23659729	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24029785	l. reuteri	Organism	1598
IBS.Diet.2013.2014.bib	24029785	lactobacillus gg	Organism	568703
IBS.Diet.2013.2014.bib	24029785	fiber	Tissue	bto:0000450
IBS.Diet.2013.2014.bib	24029785	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24029785	constipation	Disease	doid:2089
IBS.Diet.2013.2014.bib	25458546	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	25339827	gastrointestinal disorder	Disease	doid:77
IBS.Diet.2013.2014.bib	25339827	phrenic	Tissue	bto:0001063
IBS.Diet.2013.2014.bib	25339827	bowel	Tissue	bto:0000648
IBS.Diet.2013.2014.bib	25339827	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	25339827	disease	Disease	doid:4
IBS.Diet.2013.2014.bib	25339827	abdomen	Tissue	bto:0000020
IBS.Diet.2013.2014.bib	24728027	fibromyalgia	Disease	doid:631
IBS.Diet.2013.2014.bib	24728027	transglutaminase	Molecular Function	go:0003810
IBS.Diet.2013.2014.bib	24728027	celiac disease	Disease	doid:10608
IBS.Diet.2013.2014.bib	24728027	duodenal	Tissue	bto:0000365
IBS.Diet.2013.2014.bib	24728027	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	25410635	colon	Organism	1542223
IBS.Diet.2013.2014.bib	25410635	gastrointestinal syndrome	Disease	doid:77
IBS.Diet.2013.2014.bib	25410635	small intestine	Tissue	bto:0000651
IBS.Diet.2013.2014.bib	25410635	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	25252862	hypersensitivity	Biological Process	go:0002524
IBS.Diet.2013.2014.bib	25252862	bacteria	Organism	1869227
IBS.Diet.2013.2014.bib	25252862	lactose	Chemical Compound	cids00084571
IBS.Diet.2013.2014.bib	25252862	lactose intolerance	Disease	doid:10604
IBS.Diet.2013.2014.bib	25252862	pathogenesis	Biological Process	go:0009405
IBS.Diet.2013.2014.bib	25252862	rye	Organism	4550
IBS.Diet.2013.2014.bib	25252862	fructose	Chemical Compound	cids00439709
IBS.Diet.2013.2014.bib	25252862	intestine	Tissue	bto:0000648
IBS.Diet.2013.2014.bib	25252862	fiber	Tissue	bto:0000450
IBS.Diet.2013.2014.bib	25252862	fruits	Tissue	bto:0000486
IBS.Diet.2013.2014.bib	25252862	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	25252862	wheat	Organism	4565
IBS.Diet.2013.2014.bib	25252862	brain	Tissue	bto:0000142
IBS.Diet.2013.2014.bib	24627583	hypersensitivity	Biological Process	go:0002524
IBS.Diet.2013.2014.bib	24627583	enteroendocrine cells	Tissue	bto:0003865
IBS.Diet.2013.2014.bib	24627583	bowel	Tissue	bto:0000648
IBS.Diet.2013.2014.bib	24627583	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24627583	brain	Tissue	bto:0000142
IBS.Diet.2013.2014.bib	25390215	lactose	Chemical Compound	cids00084571
IBS.Diet.2013.2014.bib	25390215	fructose	Chemical Compound	cids00439709
IBS.Diet.2013.2014.bib	25390215	fiber	Tissue	bto:0000450
IBS.Diet.2013.2014.bib	25390215	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	25390215	wheat	Organism	4565
IBS.Diet.2013.2014.bib	25390215	food allergy	Disease	doid:3044
IBS.Diet.2013.2014.bib	24390924	mucosal	Tissue	bto:0000886
IBS.Diet.2013.2014.bib	24390924	ecosystem	Environment	envo:00000428
IBS.Diet.2013.2014.bib	24390924	synthesis	Biological Process	go:0009058
IBS.Diet.2013.2014.bib	24390924	necrotizing enterocolitis	Disease	doid:8677
IBS.Diet.2013.2014.bib	24390924	human	Organism	9606
IBS.Diet.2013.2014.bib	24390924	gastrointestinal tract	Tissue	bto:0000511
IBS.Diet.2013.2014.bib	24390924	immune systems	Tissue	bto:0005810
IBS.Diet.2013.2014.bib	24390924	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24390924	digestion	Biological Process	go:0007586
IBS.Diet.2013.2014.bib	24390924	inflammatory bowel disease	Disease	doid:0050589
IBS.Diet.2013.2014.bib	24296462	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24296462	inflammatory bowel disease	Disease	doid:0050589
IBS.Diet.2013.2014.bib	24516961	serotonin receptor	Cellular Component	go:0098665
IBS.Diet.2013.2014.bib	24516961	bowel	Tissue	bto:0000648
IBS.Diet.2013.2014.bib	24516961	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24516961	brain	Tissue	bto:0000142
IBS.Diet.2013.2014.bib	25112824	regenerating islet-derived 3-alpha	Genes/Proteins	ensmusp00000098829
IBS.Diet.2013.2014.bib	25112824	disease	Disease	doid:4
IBS.Diet.2013.2014.bib	25112824	inflammatory bowel disease	Disease	doid:0050589
IBS.Diet.2013.2014.bib	25174455	chromogranin a	Genes/Proteins	ensp00000216492
IBS.Diet.2013.2014.bib	25174455	gastrointestinal tract	Tissue	bto:0000511
IBS.Diet.2013.2014.bib	25174455	stomach	Tissue	bto:0001307
IBS.Diet.2013.2014.bib	25174455	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	23820783	fibers	Tissue	bto:0000450
IBS.Diet.2013.2014.bib	23820783	ffq	Chemical Compound	cids00448866
IBS.Diet.2013.2014.bib	23820783	retinol	Chemical Compound	cids00445354
IBS.Diet.2013.2014.bib	23820783	fruits	Tissue	bto:0000486
IBS.Diet.2013.2014.bib	23820783	vitamin b12	Chemical Compound	cids16212801
IBS.Diet.2013.2014.bib	23820783	calcium	Genes/Proteins	fbpp0088134
IBS.Diet.2013.2014.bib	23820783	dyspepsia	Disease	doid:2321
IBS.Diet.2013.2014.bib	23820783	short-form	Genes/Proteins	fbpp0080884
IBS.Diet.2013.2014.bib	23820783	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	23820783	ndi	Genes/Proteins	ensp00000351805
IBS.Diet.2013.2014.bib	23820783	carotene	Chemical Compound	cids05280489
IBS.Diet.2013.2014.bib	25097003	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24029448	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24029448	diarrhea	Disease	doid:13250
IBS.Diet.2013.2014.bib	24029448	celiac disease	Disease	doid:10608
IBS.Diet.2013.2014.bib	24582764	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24582764	constipation	Disease	doid:2089
IBS.Diet.2013.2014.bib	24582764	wheat allergy	Disease	doid:3660
IBS.Diet.2013.2014.bib	24582764	fiber	Tissue	bto:0000450
IBS.Diet.2013.2014.bib	24582764	celiac disease	Disease	doid:10608
IBS.Diet.2013.2014.bib	24160947	colon transit	Biological Process	go:0120056
IBS.Diet.2013.2014.bib	24160947	mesalazine	Chemical Compound	cids00004075
IBS.Diet.2013.2014.bib	24160947	esophageal cancer	Disease	doid:5041
IBS.Diet.2013.2014.bib	24160947	mirtazapine	Chemical Compound	cids00004205
IBS.Diet.2013.2014.bib	24160947	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24160947	disease	Disease	doid:4
IBS.Diet.2013.2014.bib	24160947	dyspepsia	Disease	doid:2321
IBS.Diet.2013.2014.bib	24160947	celiac disease	Disease	doid:10608
IBS.Diet.2013.2014.bib	24160947	ibodutant	Chemical Compound	cids11527495
IBS.Diet.2013.2014.bib	24160947	gastric emptying	Biological Process	go:0035483
IBS.Diet.2013.2014.bib	24160947	esophagus	Tissue	bto:0000959
IBS.Diet.2013.2014.bib	24160947	inflammatory bowel disease	Disease	doid:0050589
IBS.Diet.2013.2014.bib	24160947	hypersensitivity	Biological Process	go:0002524
IBS.Diet.2013.2014.bib	24160947	plecanatide	Chemical Compound	cids70693500
IBS.Diet.2013.2014.bib	24160947	spastic	Genes/Proteins	ensmusp00000029654
IBS.Diet.2013.2014.bib	24160947	diarrhea	Disease	doid:13250
IBS.Diet.2013.2014.bib	24160947	constipation	Disease	doid:2089
IBS.Diet.2013.2014.bib	24160947	prucalopride	Chemical Compound	cids03052762
IBS.Diet.2013.2014.bib	24160947	achalasia	Disease	doid:9164
IBS.Diet.2013.2014.bib	24160947	rectal	Tissue	bto:0001158
IBS.Diet.2013.2014.bib	24160947	linaclotide	Chemical Compound	cids16158207
IBS.Diet.2013.2014.bib	24160947	ebastine	Chemical Compound	cids00003191
IBS.Diet.2013.2014.bib	24160947	bile acids	Chemical Compound	cids00439520
IBS.Diet.2013.2014.bib	25294261	fructans	Chemical Compound	cids00440946
IBS.Diet.2013.2014.bib	25294261	mesalazine	Chemical Compound	cids00004075
IBS.Diet.2013.2014.bib	25294261	gastroparesis	Disease	doid:11914
IBS.Diet.2013.2014.bib	25294261	linaclotide	Chemical Compound	cids16158207
IBS.Diet.2013.2014.bib	25294261	metoclopramide	Chemical Compound	cids00004168
IBS.Diet.2013.2014.bib	25294261	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	25294261	constipation	Disease	doid:2089
IBS.Diet.2013.2014.bib	25294261	granisetron	Chemical Compound	cids00003510
IBS.Diet.2013.2014.bib	25070054	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	25070054	fiber	Tissue	bto:0000450
IBS.Diet.2013.2014.bib	24667093	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24667093	diarrhea	Disease	doid:13250
IBS.Diet.2013.2014.bib	24667093	wheat	Organism	4565
IBS.Diet.2013.2014.bib	24667093	celiac disease	Disease	doid:10608
IBS.Diet.2013.2014.bib	23937528	wheat allergy	Disease	doid:3660
IBS.Diet.2013.2014.bib	23937528	celiac disease	Disease	doid:10608
IBS.Diet.2013.2014.bib	23937528	pathogenesis	Biological Process	go:0009405
IBS.Diet.2013.2014.bib	25085503	hypersensitivity	Biological Process	go:0002524
IBS.Diet.2013.2014.bib	25085503	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	25085503	stress response	Biological Process	go:0006950
IBS.Diet.2013.2014.bib	25085503	pituitary	Tissue	bto:0001073
IBS.Diet.2013.2014.bib	25085503	adrenal	Tissue	bto:0000047
IBS.Diet.2013.2014.bib	23768187	bgn	Genes/Proteins	ensdarp00000017536
IBS.Diet.2013.2014.bib	23768187	bacteria	Organism	1869227
IBS.Diet.2013.2014.bib	23768187	lactic acid	Chemical Compound	cids00000612
IBS.Diet.2013.2014.bib	23768187	cow	Organism	9913
IBS.Diet.2013.2014.bib	23768187	antioxidant	Molecular Function	go:0016209
IBS.Diet.2013.2014.bib	23768187	cowpea	Organism	3917
IBS.Diet.2013.2014.bib	23768187	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	23768187	bambara groundnut	Organism	115715
IBS.Diet.2013.2014.bib	23768187	cholesterol	Chemical Compound	cids00005997
IBS.Diet.2013.2014.bib	23768187	fiber	Tissue	bto:0000450
IBS.Diet.2013.2014.bib	23768187	inflammatory bowel disease	Disease	doid:0050589
IBS.Diet.2013.2014.bib	23768187	growth	Biological Process	go:0040007
IBS.Diet.2013.2014.bib	23768187	soybean	Organism	3847
IBS.Diet.2013.2014.bib	23768187	infectious diarrhea	Disease	doid:12384
IBS.Diet.2013.2014.bib	24369326	pathogenesis	Biological Process	go:0009405
IBS.Diet.2013.2014.bib	24369326	wheat allergy	Disease	doid:3660
IBS.Diet.2013.2014.bib	24369326	small intestine	Tissue	bto:0000651
IBS.Diet.2013.2014.bib	24369326	celiac disease	Disease	doid:10608
IBS.Diet.2013.2014.bib	24369326	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	23693012	intestine	Tissue	bto:0000648
IBS.Diet.2013.2014.bib	23693012	pathogenesis	Biological Process	go:0009405
IBS.Diet.2013.2014.bib	23693012	small intestine	Tissue	bto:0000651
IBS.Diet.2013.2014.bib	23693012	gliadin	Chemical Compound	cids17787981
IBS.Diet.2013.2014.bib	23693012	immune system	Tissue	bto:0005810
IBS.Diet.2013.2014.bib	23693012	coeliac disease	Disease	doid:10608
IBS.Diet.2013.2014.bib	23693012	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	23460110	nuclear	Cellular Component	go:0005634
IBS.Diet.2013.2014.bib	23460110	il-8	Genes/Proteins	ensp00000306512
IBS.Diet.2013.2014.bib	23460110	macrophages	Tissue	bto:0000801
IBS.Diet.2013.2014.bib	23460110	il-6	Genes/Proteins	ensrnop00000013732
IBS.Diet.2013.2014.bib	23460110	colon	Organism	1542223
IBS.Diet.2013.2014.bib	23460110	t cells	Tissue	bto:0000782
IBS.Diet.2013.2014.bib	23460110	necrosis	Biological Process	go:0008219
IBS.Diet.2013.2014.bib	23460110	interleukin	Genes/Proteins	ensgalp00000019301
IBS.Diet.2013.2014.bib	23460110	tnf	Genes/Proteins	ensp00000398698
IBS.Diet.2013.2014.bib	23460110	colonic mucosa	Tissue	bto:0000271
IBS.Diet.2013.2014.bib	23460110	caco-2 cells	Tissue	bto:0000195
IBS.Diet.2013.2014.bib	23460110	epithelial	Tissue	bto:0000416
IBS.Diet.2013.2014.bib	23460110	intestinal epithelial	Tissue	bto:0000781
IBS.Diet.2013.2014.bib	23460110	luteolin	Chemical Compound	cids05280445
IBS.Diet.2013.2014.bib	23460110	cytokines	Molecular Function	go:0005125
IBS.Diet.2013.2014.bib	23460110	colitis	Disease	doid:0060180
IBS.Diet.2013.2014.bib	23460110	raw264.7 cells	Tissue	bto:0003292
IBS.Diet.2013.2014.bib	24148165	type 2 diabetes mellitus	Disease	doid:9352
IBS.Diet.2013.2014.bib	24148165	type 1 diabetes mellitus	Disease	doid:9744
IBS.Diet.2013.2014.bib	24148165	hypertension	Disease	doid:10763
IBS.Diet.2013.2014.bib	24148165	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	23580243	bacteria	Organism	1869227
IBS.Diet.2013.2014.bib	23580243	gastroenteritis	Disease	doid:2326
IBS.Diet.2013.2014.bib	23580243	innate immunity	Biological Process	go:0045087
IBS.Diet.2013.2014.bib	23580243	pathogenesis	Biological Process	go:0009405
IBS.Diet.2013.2014.bib	23580243	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	23774537	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	23774537	gastrointestinal disorder	Disease	doid:77
IBS.Diet.2013.2014.bib	23774537	pathogenesis	Biological Process	go:0009405
IBS.Diet.2013.2014.bib	23548007	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	23548007	immune system	Tissue	bto:0005810
IBS.Diet.2013.2014.bib	24222383	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	25473176	lactobacillus rhamnosus gg	Organism	568703
IBS.Diet.2013.2014.bib	25473176	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	25473176	lfd	Chemical Compound	cids71464636
IBS.Diet.2013.2014.bib	24914395	irritable bowel syndrome	Disease	doid:9778
IBS.Diet.2013.2014.bib	24914395	disease	Disease	doid:4
IBS.Diet.2013.2014.bib	24914395	ibs	Chemical Compound	cids05288599
IBS.Diet.2013.2014.bib	24914395	lfd	Chemical Compound	cids71464636
IBS.Diet.2013.2014.bib	23669306	colitis	Disease	doid:0060180
IBS.Diet.2013.2014.bib	23669306	colon cancer	Disease	doid:219
IBS.Diet.2013.2014.bib	23669306	fiber	Tissue	bto:0000450
