Crohn.Nutrition.2011.2012.bib	22447396	nod2	Genes/Proteins	ensrnop00000061463
Crohn.Nutrition.2016.2016.2.bib	27329601	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27785711	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.2016.2016.2.bib	27875505	bowel	Tissue	bto:0000648
Crohn.Nutrition.2016.2016.2.bib	27875505	crohn disease	Disease	doid:8778
Crohn.Nutrition.2016.2016.2.bib	27780971	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	28087156	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27461176	immune response	Biological Process	go:0006955
Crohn.Nutrition.2016.2016.2.bib	27461176	bacteria	Organism	1869227
Crohn.Nutrition.2016.2016.2.bib	27461176	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.2016.2016.2.bib	27813111	intestinal tuberculosis	Disease	doid:13282
Crohn.Nutrition.2016.2016.2.bib	27813111	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27813111	tuberculosis	Disease	doid:399
Crohn.Nutrition.2016.2016.2.bib	27848931	serum albumin	Genes/Proteins	ensp00000295897
Crohn.Nutrition.2016.2016.2.bib	27848931	alb	Genes/Proteins	ensp00000324292
Crohn.Nutrition.2016.2016.2.bib	27848931	crp	Genes/Proteins	ensp00000356275
Crohn.Nutrition.2016.2016.2.bib	27848931	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27848931	c-reactive protein	Genes/Proteins	ensp00000255030
Crohn.Nutrition.2016.2016.2.bib	26928961	colitis	Disease	doid:0060180
Crohn.Nutrition.2016.2016.2.bib	26928961	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27755214	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27637153	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27687769	crohn disease	Disease	doid:8778
Crohn.Nutrition.2016.2016.2.bib	27262753	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27138109	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.2016.2016.2.bib	27780886	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27542130	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27542130	ulcerative colitis	Disease	doid:8577
Crohn.Nutrition.2016.2016.2.bib	27542130	adults	Tissue	bto:0001043
Crohn.Nutrition.2016.2016.2.bib	27179648	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.2016.2016.2.bib	27579718	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27579718	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.2016.2016.2.bib	27579718	hospital	Environment	envo:00002173
Crohn.Nutrition.2016.2016.2.bib	27672287	anemia	Disease	doid:2355
Crohn.Nutrition.2016.2016.2.bib	27672287	liver	Tissue	bto:0000759
Crohn.Nutrition.2016.2016.2.bib	27672287	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.2016.2016.2.bib	27672287	iron deficiency anemia	Disease	doid:11758
Crohn.Nutrition.2016.2016.2.bib	26438200	wound healing	Biological Process	go:0042060
Crohn.Nutrition.2016.2016.2.bib	26438200	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	26438200	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.2016.2016.2.bib	27638834	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.2016.2016.2.bib	27734821	gastrointestinal tract	Tissue	bto:0000511
Crohn.Nutrition.2016.2016.2.bib	27734821	osteoporosis	Disease	doid:11476
Crohn.Nutrition.2016.2016.2.bib	27734821	metabolism	Biological Process	go:0008152
Crohn.Nutrition.2016.2016.2.bib	28011951	glutathione peroxidase	Genes/Proteins	ensgalp00000041079
Crohn.Nutrition.2016.2016.2.bib	28011951	antioxidant	Molecular Function	go:0016209
Crohn.Nutrition.2016.2016.2.bib	28011951	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	28011951	superoxide dismutase	Cellular Component	go:1902693
Crohn.Nutrition.2016.2016.2.bib	28011951	gastrointestinal tract	Tissue	bto:0000511
Crohn.Nutrition.2016.2016.2.bib	28011951	saliva	Tissue	bto:0001202
Crohn.Nutrition.2016.2016.2.bib	28011951	localization	Biological Process	go:0051179
Crohn.Nutrition.2016.2016.2.bib	28011951	oxygen	Chemical Compound	cids00000977
Crohn.Nutrition.2016.2016.2.bib	28011951	plasma	Tissue	bto:0000131
Crohn.Nutrition.2016.2016.2.bib	27734914	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27734914	mucosal	Tissue	bto:0000886
Crohn.Nutrition.2016.2016.2.bib	26872831	25(oh)d	Chemical Compound	cids05283711
Crohn.Nutrition.2016.2016.2.bib	26872831	ulcerative colitis	Disease	doid:8577
Crohn.Nutrition.2016.2016.2.bib	26872831	blood	Tissue	bto:0000089
Crohn.Nutrition.2016.2016.2.bib	26872831	colitis	Disease	doid:0060180
Crohn.Nutrition.2016.2016.2.bib	26872831	vitamin d	Chemical Compound	cids05280795
Crohn.Nutrition.2016.2016.2.bib	26872831	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	26872831	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.2016.2016.2.bib	27812084	fungi	Organism	4751
Crohn.Nutrition.2016.2016.2.bib	27812084	bacteria	Organism	1869227
Crohn.Nutrition.2016.2016.2.bib	27812084	crohn disease	Disease	doid:8778
Crohn.Nutrition.2016.2016.2.bib	27812084	ulcerative colitis	Disease	doid:8577
Crohn.Nutrition.2016.2016.2.bib	27812084	colitis	Disease	doid:0060180
Crohn.Nutrition.2016.2016.2.bib	27812084	colon	Organism	1542223
Crohn.Nutrition.2016.2016.2.bib	27812084	gastrointestinal tract	Tissue	bto:0000511
Crohn.Nutrition.2016.2016.2.bib	27812084	inflammatory bowel diseases	Disease	doid:0050589
Crohn.Nutrition.2016.2016.2.bib	27812084	viruses	Organism	10239
Crohn.Nutrition.2016.2016.2.bib	27812084	intestinal mucosa	Tissue	bto:0000642
Crohn.Nutrition.2016.2016.2.bib	27170593	sir 2	Genes/Proteins	spbc16d10.07c.1
Crohn.Nutrition.2016.2016.2.bib	27170593	ulcerative colitis	Disease	doid:8577
Crohn.Nutrition.2016.2016.2.bib	27170593	colon	Organism	1542223
Crohn.Nutrition.2016.2016.2.bib	27170593	skin	Tissue	bto:0001253
Crohn.Nutrition.2016.2016.2.bib	27170593	cancer	Disease	doid:162
Crohn.Nutrition.2016.2016.2.bib	27170593	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27170593	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.2016.2016.2.bib	27170593	colorectal cancer	Disease	doid:9256
Crohn.Nutrition.2016.2016.2.bib	27749610	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.2016.2016.2.bib	27988142	jak1	Genes/Proteins	ensgalp00000017948
Crohn.Nutrition.2016.2016.2.bib	27988142	glpg0634	Chemical Compound	cids49831257
Crohn.Nutrition.2016.2016.2.bib	27988142	janus kinase 1	Genes/Proteins	ensmusp00000099842
Crohn.Nutrition.2016.2016.2.bib	27988142	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27167669	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	26940580	bowel	Tissue	bto:0000648
Crohn.Nutrition.2016.2016.2.bib	26940580	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27329610	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27063727	ulcerative colitis	Disease	doid:8577
Crohn.Nutrition.2016.2016.2.bib	27063727	colitis	Disease	doid:0060180
Crohn.Nutrition.2016.2016.2.bib	27063727	bowel	Tissue	bto:0000648
Crohn.Nutrition.2016.2016.2.bib	27063727	inflammatory bowel diseases	Disease	doid:0050589
Crohn.Nutrition.2016.2016.2.bib	27063727	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27063727	colorectal	Tissue	bto:0001613
Crohn.Nutrition.2016.2016.2.bib	27940405	fatty acids	Chemical Compound	cids00000283
Crohn.Nutrition.2016.2016.2.bib	27940405	inflammatory response	Biological Process	go:0006954
Crohn.Nutrition.2016.2016.2.bib	27940405	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27940405	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.2016.2016.2.bib	27940405	mucosal	Tissue	bto:0000886
Crohn.Nutrition.2016.2016.2.bib	27566600	bowel	Tissue	bto:0000648
Crohn.Nutrition.2016.2016.2.bib	27566600	disease	Disease	doid:4
Crohn.Nutrition.2016.2016.2.bib	27566600	cancer	Disease	doid:162
Crohn.Nutrition.1995.1996.bib	8964959	gestation	Biological Process	go:0007565
Crohn.Nutrition.1995.1996.bib	8964959	short bowel syndrome	Disease	doid:10605
Crohn.Nutrition.1995.1996.bib	8964959	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8563877	bowel	Tissue	bto:0000648
Crohn.Nutrition.1995.1996.bib	8563877	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8563877	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	8991147	bowel	Tissue	bto:0000648
Crohn.Nutrition.1995.1996.bib	8991147	crohn disease	Disease	doid:8778
Crohn.Nutrition.1995.1996.bib	7653984	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7552633	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7552633	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	8580276	interleukin 2	Genes/Proteins	enssscp00000009697
Crohn.Nutrition.1995.1996.bib	8580276	interferon gamma	Genes/Proteins	ensmusp00000063800
Crohn.Nutrition.1995.1996.bib	8580276	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8580276	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	8580276	il-2	Genes/Proteins	ensbtap00000027819
Crohn.Nutrition.1995.1996.bib	8580276	ulcerative colitis	Disease	doid:8577
Crohn.Nutrition.1995.1996.bib	8856584	cd25	Genes/Proteins	ensrnop00000066383
Crohn.Nutrition.1995.1996.bib	8856584	il-6	Genes/Proteins	ensgalp00000017738
Crohn.Nutrition.1995.1996.bib	8856584	il-2r	Molecular Function	go:0004911
Crohn.Nutrition.1995.1996.bib	8856584	interleukin-6	Genes/Proteins	ensrnop00000013732
Crohn.Nutrition.1995.1996.bib	8856584	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8856584	interleukin-2 receptor	Cellular Component	go:0005893
Crohn.Nutrition.1995.1996.bib	8856584	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	8856584	ulcerative colitis	Disease	doid:8577
Crohn.Nutrition.1995.1996.bib	8977817	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8842834	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8842834	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	8842834	ulcerative colitis	Disease	doid:8577
Crohn.Nutrition.1995.1996.bib	7774472	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7774472	perineal	Organism	138833
Crohn.Nutrition.1995.1996.bib	9033853	inflammatory bowel diseases	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	8566589	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8949351	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8949351	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	8937920	short gut syndrome	Disease	doid:10605
Crohn.Nutrition.1995.1996.bib	8937920	small intestine	Tissue	bto:0000651
Crohn.Nutrition.1995.1996.bib	8937920	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8871440	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8871440	pathogenesis	Biological Process	go:0009405
Crohn.Nutrition.1995.1996.bib	8577011	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	9162602	pre-albumin	Genes/Proteins	enssscp00000022931
Crohn.Nutrition.1995.1996.bib	9162602	retinol binding protein	Genes/Proteins	ensdarp00000099156
Crohn.Nutrition.1995.1996.bib	9162602	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8563899	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8563899	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	7612712	glucose	Chemical Compound	cids00005793
Crohn.Nutrition.1995.1996.bib	7612712	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	7612712	pnn	Cellular Component	go:0072534
Crohn.Nutrition.1995.1996.bib	8889277	metronidazole	Chemical Compound	cids00004173
Crohn.Nutrition.1995.1996.bib	8889277	crohn disease	Disease	doid:8778
Crohn.Nutrition.1995.1996.bib	8889277	6-mercaptopurine	Chemical Compound	cids00667490
Crohn.Nutrition.1995.1996.bib	8889277	budesonide	Chemical Compound	cids05281004
Crohn.Nutrition.1995.1996.bib	8889277	cyclosporine	Chemical Compound	cids05280754
Crohn.Nutrition.1995.1996.bib	8889277	methotrexate	Chemical Compound	cids00126941
Crohn.Nutrition.1995.1996.bib	8889277	asacol	Chemical Compound	cids00004075
Crohn.Nutrition.1995.1996.bib	8889277	sulfasalazine	Chemical Compound	cids05359476
Crohn.Nutrition.1995.1996.bib	8889277	azathioprine	Chemical Compound	cids00002265
Crohn.Nutrition.1995.1996.bib	8889277	tacrolimus	Chemical Compound	cids00445643
Crohn.Nutrition.1995.1996.bib	8889277	growth	Biological Process	go:0040007
Crohn.Nutrition.1995.1996.bib	8889277	cytokines	Molecular Function	go:0005125
Crohn.Nutrition.1995.1996.bib	8889277	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	7698572	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7611202	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7611202	growth	Biological Process	go:0040007
Crohn.Nutrition.1995.1996.bib	8809238	short bowel syndrome	Disease	doid:10605
Crohn.Nutrition.1995.1996.bib	8809238	growth	Biological Process	go:0040007
Crohn.Nutrition.1995.1996.bib	8950740	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8950740	low-fat	Genes/Proteins	fbpp0079592
Crohn.Nutrition.1995.1996.bib	7484997	bowel	Tissue	bto:0000648
Crohn.Nutrition.1995.1996.bib	7484997	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7484997	poe	Genes/Proteins	fbpp0079167
Crohn.Nutrition.1995.1996.bib	8864676	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8864676	tpen	Chemical Compound	cids00005519
Crohn.Nutrition.1995.1996.bib	8928537	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8928537	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	7653986	colon	Organism	1542223
Crohn.Nutrition.1995.1996.bib	7653986	rectal	Tissue	bto:0001158
Crohn.Nutrition.1995.1996.bib	7653986	esophagus	Tissue	bto:0000959
Crohn.Nutrition.1995.1996.bib	7653986	stomach	Tissue	bto:0001307
Crohn.Nutrition.1995.1996.bib	7653986	small intestine	Tissue	bto:0000651
Crohn.Nutrition.1995.1996.bib	7653986	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8677994	6-mercaptopurine	Chemical Compound	cids00667490
Crohn.Nutrition.1995.1996.bib	8677994	colitis	Disease	doid:0060180
Crohn.Nutrition.1995.1996.bib	8677994	cyclosporine a	Chemical Compound	cids05280754
Crohn.Nutrition.1995.1996.bib	8677994	5-aminosalicylic acid	Chemical Compound	cids00004075
Crohn.Nutrition.1995.1996.bib	9087311	serum ferritin	Cellular Component	go:0070289
Crohn.Nutrition.1995.1996.bib	9087311	c-reactive protein	Genes/Proteins	ensmusp00000044665
Crohn.Nutrition.1995.1996.bib	9087311	ferritin	Cellular Component	go:0070288
Crohn.Nutrition.1995.1996.bib	9087311	hemoglobin	Cellular Component	go:0005833
Crohn.Nutrition.1995.1996.bib	9087311	protoporphyrin	Chemical Compound	cids00004971
Crohn.Nutrition.1995.1996.bib	9087311	orosomucoid	Genes/Proteins	ensrnop00000010454
Crohn.Nutrition.1995.1996.bib	9087311	basic red	Chemical Compound	cids00011105
Crohn.Nutrition.1995.1996.bib	9087311	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	9087311	erythrocyte	Tissue	bto:0000424
Crohn.Nutrition.1995.1996.bib	7890238	bowel	Tissue	bto:0000648
Crohn.Nutrition.1995.1996.bib	7890238	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7890238	leucocytes	Tissue	bto:0000751
Crohn.Nutrition.1995.1996.bib	8563902	ileo-colitis	Disease	doid:0060190
Crohn.Nutrition.1995.1996.bib	8563902	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8563902	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	8563902	flare	Genes/Proteins	fbpp0075581
Crohn.Nutrition.1995.1996.bib	8563902	ileitis	Disease	doid:0060189
Crohn.Nutrition.1995.1996.bib	8808422	ranitidine	Chemical Compound	cids03001055
Crohn.Nutrition.1995.1996.bib	8808422	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8808422	plasma	Tissue	bto:0000131
Crohn.Nutrition.1995.1996.bib	8808422	h ph	Genes/Proteins	fbpp0078427
Crohn.Nutrition.1995.1996.bib	8563903	colonic disease	Disease	doid:5353
Crohn.Nutrition.1995.1996.bib	8563903	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8701255	methylprednisolone	Chemical Compound	cids00006741
Crohn.Nutrition.1995.1996.bib	8701255	ulcerative colitis	Disease	doid:8577
Crohn.Nutrition.1995.1996.bib	8701255	short chain fatty acids	Chemical Compound	cids00000283
Crohn.Nutrition.1995.1996.bib	8701255	sulfasalizine	Chemical Compound	cids05359476
Crohn.Nutrition.1995.1996.bib	8701255	bowel	Tissue	bto:0000648
Crohn.Nutrition.1995.1996.bib	8701255	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8701255	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	8701255	omega-3-fatty acids	Chemical Compound	cids56842239
Crohn.Nutrition.1995.1996.bib	8759682	gingival	Tissue	bto:0000519
Crohn.Nutrition.1995.1996.bib	8759682	melkersson-rosenthal syndrome	Disease	doid:1761
Crohn.Nutrition.1995.1996.bib	8759682	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7631211	liver	Tissue	bto:0000759
Crohn.Nutrition.1995.1996.bib	7631211	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	7631211	cyclosporine	Chemical Compound	cids05280754
Crohn.Nutrition.1995.1996.bib	7789480	child	Tissue	bto:0002168
Crohn.Nutrition.1995.1996.bib	7789480	chest	Tissue	bto:0001368
Crohn.Nutrition.1995.1996.bib	7789480	adult	Tissue	bto:0001043
Crohn.Nutrition.1995.1996.bib	7789480	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7789480	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	7789480	lung	Tissue	bto:0000763
Crohn.Nutrition.1995.1996.bib	7552632	secretions	Tissue	bto:0002979
Crohn.Nutrition.1995.1996.bib	7552632	glucose	Chemical Compound	cids53782692
Crohn.Nutrition.1995.1996.bib	7552632	colon	Organism	1542223
Crohn.Nutrition.1995.1996.bib	7552632	bowel	Tissue	bto:0000648
Crohn.Nutrition.1995.1996.bib	7552632	stoma	Tissue	bto:0000052
Crohn.Nutrition.1995.1996.bib	7552632	jejunum	Tissue	bto:0000657
Crohn.Nutrition.1995.1996.bib	7552632	intestinal motility	Biological Process	go:0120054
Crohn.Nutrition.1995.1996.bib	7552632	calcium oxalate	Chemical Compound	cids00033005
Crohn.Nutrition.1995.1996.bib	7552632	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7861624	bowel	Tissue	bto:0000648
Crohn.Nutrition.1995.1996.bib	7861624	bile acid	Genes/Proteins	ensmusp00000030189
Crohn.Nutrition.1995.1996.bib	7861624	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7861624	ileocolitis	Disease	doid:0060190
Crohn.Nutrition.1995.1996.bib	7734907	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7734907	prednisolone	Chemical Compound	cids00005755
Crohn.Nutrition.1995.1996.bib	8835898	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8785534	localizations	Biological Process	go:0051179
Crohn.Nutrition.1995.1996.bib	8785534	sarcoidosis	Disease	doid:11335
Crohn.Nutrition.1995.1996.bib	8785534	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8785534	adults	Tissue	bto:0001043
Crohn.Nutrition.1995.1996.bib	7601807	crohn disease	Disease	doid:8778
Crohn.Nutrition.1995.1996.bib	7609287	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7609287	body fat	Tissue	bto:0001487
Crohn.Nutrition.1995.1996.bib	8726836	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8726836	ileocolitis	Disease	doid:0060190
Crohn.Nutrition.1995.1996.bib	8726836	stenosis	Genes/Proteins	fbpp0302999
Crohn.Nutrition.1995.1996.bib	8544768	capillary	Tissue	bto:0002045
Crohn.Nutrition.1995.1996.bib	8544768	fatty acid metabolism	Biological Process	go:0006631
Crohn.Nutrition.1995.1996.bib	8544768	v 50	Chemical Compound	cids00001969
Crohn.Nutrition.1995.1996.bib	8544768	diarrhea	Disease	doid:13250
Crohn.Nutrition.1995.1996.bib	8544768	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8544768	plasma	Tissue	bto:0000131
Crohn.Nutrition.1995.1996.bib	8983411	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	8983411	metabolism	Biological Process	go:0008152
Crohn.Nutrition.1995.1996.bib	8983411	hospital	Environment	envo:00002173
Crohn.Nutrition.1995.1996.bib	8888346	ulcerative colitis	Disease	doid:8577
Crohn.Nutrition.1995.1996.bib	8888346	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	8888346	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8577012	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7701251	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8808426	short-chain fatty acids	Chemical Compound	cids00000283
Crohn.Nutrition.1995.1996.bib	8808426	ulcerative colitis	Disease	doid:8577
Crohn.Nutrition.1995.1996.bib	8808426	beta-d	Chemical Compound	cids44719547
Crohn.Nutrition.1995.1996.bib	8808426	pathogenesis	Biological Process	go:0009405
Crohn.Nutrition.1995.1996.bib	8808426	bacteria	Organism	629395
Crohn.Nutrition.1995.1996.bib	8808426	galactosylsucrose	Chemical Compound	cids22846199
Crohn.Nutrition.1995.1996.bib	8808426	secretion	Biological Process	go:0046903
Crohn.Nutrition.1995.1996.bib	8808426	bifidobacterium	Organism	1678
Crohn.Nutrition.1995.1996.bib	8808426	bowel	Tissue	bto:0000648
Crohn.Nutrition.1995.1996.bib	8808426	lactosucrose	Chemical Compound	cids00174626
Crohn.Nutrition.1995.1996.bib	8808426	low-fat	Genes/Proteins	fbpp0079592
Crohn.Nutrition.1995.1996.bib	8808426	growth	Biological Process	go:0040007
Crohn.Nutrition.1995.1996.bib	8808426	indican	Chemical Compound	cids00441564
Crohn.Nutrition.1995.1996.bib	8808426	bacteroidaceae	Organism	815
Crohn.Nutrition.1995.1996.bib	8808426	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8808426	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	8633582	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7479459	ulcerative colitis	Disease	doid:8577
Crohn.Nutrition.1995.1996.bib	7479459	colon disease	Disease	doid:5353
Crohn.Nutrition.1995.1996.bib	7479459	colitis	Disease	doid:0060180
Crohn.Nutrition.1995.1996.bib	7479459	colon	Organism	1542223
Crohn.Nutrition.1995.1996.bib	7479459	vasculitis	Disease	doid:865
Crohn.Nutrition.1995.1996.bib	7479459	5-aminosalicylic acid	Chemical Compound	cids00004075
Crohn.Nutrition.1995.1996.bib	7479459	bowel	Tissue	bto:0000648
Crohn.Nutrition.1995.1996.bib	7479459	azulfidine	Chemical Compound	cids05353980
Crohn.Nutrition.1995.1996.bib	7479459	sulfasalazine	Chemical Compound	cids05359476
Crohn.Nutrition.1995.1996.bib	7479459	ischemia	Disease	doid:326
Crohn.Nutrition.1995.1996.bib	7479459	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	8811517	protein oxidation	Biological Process	go:0018158
Crohn.Nutrition.1995.1996.bib	8811517	stenosis	Genes/Proteins	fbpp0302999
Crohn.Nutrition.1995.1996.bib	8811517	muscle	Tissue	bto:0000887
Crohn.Nutrition.1995.1996.bib	8811517	fat-free	Genes/Proteins	ensdarp00000083577
Crohn.Nutrition.1995.1996.bib	8811517	orosomucoid	Genes/Proteins	ensrnop00000010454
Crohn.Nutrition.1995.1996.bib	8811517	growth	Biological Process	go:0040007
Crohn.Nutrition.1995.1996.bib	8811517	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7502502	25-hydroxyvitamin d	Chemical Compound	cids05353325
Crohn.Nutrition.1995.1996.bib	7502502	vitamin d	Chemical Compound	cids05280795
Crohn.Nutrition.1995.1996.bib	7502502	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7502502	flare	Genes/Proteins	fbpp0075581
Crohn.Nutrition.1995.1996.bib	7586636	disease	Disease	doid:4
Crohn.Nutrition.1995.1996.bib	7586636	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.1995.1996.bib	7586636	ulcerative colitis	Disease	doid:8577
Crohn.Nutrition.2013.2014.bib	25144570	disease	Disease	doid:4
Crohn.Nutrition.2013.2014.bib	23945186	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.2013.2014.bib	23945186	sleep	Biological Process	go:0030431
Crohn.Nutrition.2013.2014.bib	24569242	inflammatory bowel diseases	Disease	doid:0050589
Crohn.Nutrition.2013.2014.bib	24569242	disease	Disease	doid:4
Crohn.Nutrition.2013.2014.bib	23958601	ulcerative colitis	Disease	doid:8577
Crohn.Nutrition.2013.2014.bib	23958601	ibd-u	Chemical Compound	cids00022478
Crohn.Nutrition.2013.2014.bib	23958601	adult	Tissue	bto:0001043
Crohn.Nutrition.2013.2014.bib	23958601	growth	Biological Process	go:0040007
Crohn.Nutrition.2013.2014.bib	23958601	mucosal	Tissue	bto:0000886
Crohn.Nutrition.2013.2014.bib	23958601	disease	Disease	doid:4
Crohn.Nutrition.2013.2014.bib	24037779	inflammatory bowel disease	Disease	doid:0050589
Crohn.Nutrition.2013.2014.bib	24037779	disease	Disease	doid:4
Crohn.Nutrition.2013.2014.bib	24037779	growth	Biological Process	go:0040007
Crohn.Nutrition.2013.2014.bib	24037779	adult	Tissue	bto:0001043
Crohn.Nutrition.2013.2014.bib	25091063	necrosis	Biological Process	go:0008219
Crohn.Nutrition.2013.2014.bib	25091063	disease	Disease	doid:4
Crohn.Nutrition.2013.2014.bib	24284447	ascorbic acid	Chemical Compound	cids11020241
Crohn.Nutrition.2013.2014.bib	24284447	ulcerative colitis	Disease	doid:8577
